cohort,model,method,repeat,n,positive_rate,raw_accuracy,calibrated_accuracy,accuracy_change,raw_balanced_accuracy,calibrated_balanced_accuracy,balanced_accuracy_change,raw_sensitivity,calibrated_sensitivity,sensitivity_change,raw_specificity,calibrated_specificity,specificity_change,raw_auroc,calibrated_auroc,auroc_change,raw_auprc,calibrated_auprc,auprc_change,raw_brier,calibrated_brier,brier_improvement,raw_log_loss,calibrated_log_loss,log_loss_improvement,raw_ece_5,calibrated_ece_5,ece_5_improvement,raw_ece_10,calibrated_ece_10,ece_10_improvement
child,xgb,platt,7,290,0.48275862,0.96206897,0.96206897,0.00000000,0.96190476,0.96190476,0.00000000,0.95714286,0.95714286,0.00000000,0.96666667,0.96666667,0.00000000,0.99352381,0.99219048,-0.00133333,0.99272632,0.99152748,-0.00119884,0.03290964,0.03227870,0.00063094,0.11853405,0.11107113,0.00746292,0.03280860,0.01387817,0.01893043,0.03953476,0.01949857,0.02003619
child,xgb,platt,8,290,0.48275862,0.96551724,0.96896552,0.00344828,0.96595238,0.96928571,0.00333333,0.97857143,0.97857143,0.00000000,0.95333333,0.96000000,0.00666667,0.99609524,0.99571429,-0.00038095,0.99610741,0.99577294,-0.00033447,0.02951412,0.02363763,0.00587649,0.11048847,0.08391252,0.02657595,0.03988814,0.01269525,0.02719289,0.04735494,0.01291212,0.03444282
child,xgb,platt,9,290,0.48275862,0.95862069,0.96206897,0.00344828,0.95904762,0.96238095,0.00333333,0.97142857,0.97142857,0.00000000,0.94666667,0.95333333,0.00666667,0.99404762,0.99347619,-0.00057143,0.99388307,0.99296129,-0.00092178,0.03599596,0.03053481,0.00546115,0.12559893,0.10363071,0.02196821,0.04027761,0.00999396,0.03028365,0.04230278,0.01962914,0.02267364
child,xgb,temperature,0,290,0.48275862,0.97241379,0.97241379,0.00000000,0.97309524,0.97309524,0.00000000,0.99285714,0.99285714,0.00000000,0.95333333,0.95333333,0.00000000,0.99504762,0.99452381,-0.00052381,0.99437622,0.99380024,-0.00057598,0.03015825,0.02605094,0.00410730,0.11224832,0.09171261,0.02053571,0.04772034,0.01000671,0.03771363,0.04861854,0.01802153,0.03059701
child,xgb,temperature,1,290,0.48275862,0.96551724,0.96551724,0.00000000,0.96571429,0.96571429,0.00000000,0.97142857,0.97142857,0.00000000,0.96000000,0.96000000,0.00000000,0.99423810,0.99380952,-0.00042857,0.99350983,0.99295413,-0.00055570,0.03169750,0.02896089,0.00273661,0.11644062,0.10353371,0.01290691,0.04177724,0.02368518,0.01809207,0.04380795,0.02754938,0.01625857
child,xgb,temperature,2,290,0.48275862,0.96206897,0.96206897,0.00000000,0.96238095,0.96238095,0.00000000,0.97142857,0.97142857,0.00000000,0.95333333,0.95333333,0.00000000,0.99552381,0.99547619,-0.00004762,0.99518789,0.99514081,-0.00004708,0.03064490,0.02773188,0.00291302,0.11172311,0.08913747,0.02258564,0.03890250,0.02762673,0.01127577,0.04558924,0.03203193,0.01355731
child,xgb,temperature,3,290,0.48275862,0.96551724,0.96551724,0.00000000,0.96595238,0.96595238,0.00000000,0.97857143,0.97857143,0.00000000,0.95333333,0.95333333,0.00000000,0.99500000,0.99395238,-0.00104762,0.99453743,0.99324874,-0.00128869,0.03094160,0.02728390,0.00365769,0.11355465,0.09798996,0.01556469,0.04128283,0.02050173,0.02078111,0.04147868,0.02050173,0.02097695
child,xgb,temperature,4,290,0.48275862,0.96896552,0.96896552,0.00000000,0.96928571,0.96928571,0.00000000,0.97857143,0.97857143,0.00000000,0.96000000,0.96000000,0.00000000,0.99500000,0.99461905,-0.00038095,0.99419004,0.99375952,-0.00043052,0.02969404,0.02478661,0.00490743,0.11272094,0.09305528,0.01966566,0.04845748,0.01526793,0.03318955,0.05052155,0.02258019,0.02794135
child,xgb,temperature,5,290,0.48275862,0.96206897,0.96206897,0.00000000,0.96214286,0.96214286,0.00000000,0.96428571,0.96428571,0.00000000,0.96000000,0.96000000,0.00000000,0.99371429,0.99361905,-0.00009524,0.99289204,0.99272026,-0.00017178,0.03226491,0.02821714,0.00404777,0.11849482,0.09840977,0.02008505,0.03810118,0.01468873,0.02341245,0.04031087,0.01761047,0.02270040
child,xgb,temperature,6,290,0.48275862,0.97931034,0.97931034,0.00000000,0.97952381,0.97952381,0.00000000,0.98571429,0.98571429,0.00000000,0.97333333,0.97333333,0.00000000,0.99661905,0.99671429,0.00009524,0.99639172,0.99649011,0.00009838,0.02669739,0.02193803,0.00475936,0.10259004,0.07599790,0.02659213,0.04765109,0.01867485,0.02897624,0.05073931,0.02702942,0.02370989
child,xgb,temperature,7,290,0.48275862,0.96206897,0.96206897,0.00000000,0.96190476,0.96190476,0.00000000,0.95714286,0.95714286,0.00000000,0.96666667,0.96666667,0.00000000,0.99352381,0.99176190,-0.00176190,0.99272632,0.99088730,-0.00183902,0.03290964,0.03176987,0.00113977,0.11853405,0.11029487,0.00823918,0.03280860,0.01296437,0.01984423,0.03953476,0.02798588,0.01154888
child,xgb,temperature,8,290,0.48275862,0.96551724,0.96551724,0.00000000,0.96595238,0.96595238,0.00000000,0.97857143,0.97857143,0.00000000,0.95333333,0.95333333,0.00000000,0.99609524,0.99600000,-0.00009524,0.99610741,0.99601589,-0.00009151,0.02951412,0.02470556,0.00480856,0.11048847,0.08543397,0.02505449,0.03988814,0.01525789,0.02463025,0.04735494,0.01965409,0.02770085
child,xgb,temperature,9,290,0.48275862,0.95862069,0.95862069,0.00000000,0.95904762,0.95904762,0.00000000,0.97142857,0.97142857,0.00000000,0.94666667,0.94666667,0.00000000,0.99404762,0.99261905,-0.00142857,0.99388307,0.99229076,-0.00159231,0.03599596,0.03517383,0.00082214,0.12559893,0.11659477,0.00900416,0.04027761,0.02130823,0.01896938,0.04230278,0.02419446,0.01810833
child,xgb,histbin,0,290,0.48275862,0.97241379,0.95172414,-0.02068966,0.97309524,0.95190476,-0.02119048,0.99285714,0.95714286,-0.03571429,0.95333333,0.94666667,-0.00666667,0.99504762,0.98730952,-0.00773810,0.99437622,0.98208721,-0.01228901,0.03015825,0.03454513,-0.00438689,0.11224832,0.33067841,-0.21843009,0.04772034,0.03499515,0.01272519,0.04861854,0.03788513,0.01073341
child,xgb,histbin,1,290,0.48275862,0.96551724,0.94482759,-0.02068966,0.96571429,0.94452381,-0.02119048,0.97142857,0.93571429,-0.03571429,0.96000000,0.95333333,-0.00666667,0.99423810,0.97330952,-0.02092857,0.99350983,0.96061842,-0.03289141,0.03169750,0.04425170,-0.01255420,0.11644062,0.81519879,-0.69875817,0.04177724,0.02864907,0.01312817,0.04380795,0.03333779,0.01047016
child,xgb,histbin,2,290,0.48275862,0.96206897,0.95517241,-0.00689655,0.96238095,0.95523810,-0.00714286,0.97142857,0.95714286,-0.01428571,0.95333333,0.95333333,0.00000000,0.99552381,0.98738095,-0.00814286,0.99518789,0.97651095,-0.01867694,0.03064490,0.03279752,-0.00215261,0.11172311,0.32478329,-0.21306018,0.03890250,0.02139094,0.01751156,0.04558924,0.02196565,0.02362359
child,xgb,histbin,3,290,0.48275862,0.96551724,0.95517241,-0.01034483,0.96595238,0.95523810,-0.01071429,0.97857143,0.95714286,-0.02142857,0.95333333,0.95333333,0.00000000,0.99500000,0.98604762,-0.00895238,0.99453743,0.97987391,-0.01466353,0.03094160,0.03644965,-0.00550805,0.11355465,0.34012819,-0.22657354,0.04128283,0.01547774,0.02580509,0.04147868,0.03436116,0.00711753
child,xgb,histbin,4,290,0.48275862,0.96896552,0.94827586,-0.02068966,0.96928571,0.94904762,-0.02023810,0.97857143,0.97142857,-0.00714286,0.96000000,0.92666667,-0.03333333,0.99500000,0.97611905,-0.01888095,0.99419004,0.95557911,-0.03861094,0.02969404,0.03626081,-0.00656677,0.11272094,0.57552425,-0.46280331,0.04845748,0.01822559,0.03023188,0.05052155,0.03323619,0.01728535
child,xgb,histbin,5,290,0.48275862,0.96206897,0.93448276,-0.02758621,0.96214286,0.93428571,-0.02785714,0.96428571,0.92857143,-0.03571429,0.96000000,0.94000000,-0.02000000,0.99371429,0.98521429,-0.00850000,0.99289204,0.98436761,-0.00852443,0.03226491,0.04027487,-0.00800996,0.11849482,0.34642729,-0.22793247,0.03810118,0.03150984,0.00659135,0.04031087,0.04006968,0.00024120
child,xgb,histbin,6,290,0.48275862,0.97931034,0.97586207,-0.00344828,0.97952381,0.97595238,-0.00357143,0.98571429,0.97857143,-0.00714286,0.97333333,0.97333333,0.00000000,0.99661905,0.99445238,-0.00216667,0.99639172,0.99417631,-0.00221541,0.02669739,0.01895984,0.00773755,0.10259004,0.17617716,-0.07358713,0.04765109,0.01615367,0.03149741,0.05073931,0.01848238,0.03225693
child,xgb,histbin,7,290,0.48275862,0.96206897,0.94827586,-0.01379310,0.96190476,0.94833333,-0.01357143,0.95714286,0.95000000,-0.00714286,0.96666667,0.94666667,-0.02000000,0.99352381,0.97119048,-0.02233333,0.99272632,0.95364736,-0.03907896,0.03290964,0.04121497,-0.00830533,0.11853405,0.92506948,-0.80653543,0.03280860,0.03183323,0.00097537,0.03953476,0.04963539,-0.01010063
child,xgb,histbin,8,290,0.48275862,0.96551724,0.96206897,-0.00344828,0.96595238,0.96238095,-0.00357143,0.97857143,0.97142857,-0.00714286,0.95333333,0.95333333,0.00000000,0.99609524,0.97826190,-0.01783333,0.99610741,0.96546206,-0.03064535,0.02951412,0.03370975,-0.00419563,0.11048847,0.67815982,-0.56767135,0.03988814,0.01646610,0.02342204,0.04735494,0.03929239,0.00806254
child,xgb,histbin,9,290,0.48275862,0.95862069,0.94482759,-0.01379310,0.95904762,0.94500000,-0.01404762,0.97142857,0.95000000,-0.02142857,0.94666667,0.94000000,-0.00666667,0.99404762,0.98704762,-0.00700000,0.99388307,0.98141648,-0.01246659,0.03599596,0.03731099,-0.00131503,0.12559893,0.33860238,-0.21300346,0.04027761,0.02152999,0.01874762,0.04230278,0.02221965,0.02008314
child,xgb,isotonic,0,290,0.48275862,0.97241379,0.96206897,-0.01034483,0.97309524,0.96238095,-0.01071429,0.99285714,0.97142857,-0.02142857,0.95333333,0.95333333,0.00000000,0.99504762,0.98892857,-0.00611905,0.99437622,0.98401263,-0.01036359,0.03015825,0.02954661,0.00061164,0.11224832,0.31792187,-0.20567355,0.04772034,0.02300484,0.02471550,0.04861854,0.02946627,0.01915227
child,xgb,isotonic,1,290,0.48275862,0.96551724,0.95517241,-0.01034483,0.96571429,0.95476190,-0.01095238,0.97142857,0.94285714,-0.02857143,0.96000000,0.96666667,0.00666667,0.99423810,0.99080952,-0.00342857,0.99350983,0.98474508,-0.00876475,0.03169750,0.03433554,-0.00263804,0.11644062,0.21350771,-0.09706709,0.04177724,0.02778904,0.01398820,0.04380795,0.02778904,0.01601891
child,xgb,isotonic,2,290,0.48275862,0.96206897,0.95517241,-0.00689655,0.96238095,0.95547619,-0.00690476,0.97142857,0.96428571,-0.00714286,0.95333333,0.94666667,-0.00666667,0.99552381,0.99161905,-0.00390476,0.99518789,0.98649249,-0.00869540,0.03064490,0.03277699,-0.00213208,0.11172311,0.20857548,-0.09685237,0.03890250,0.02439302,0.01450948,0.04558924,0.03423628,0.01135296
child,xgb,isotonic,3,290,0.48275862,0.96551724,0.95862069,-0.00689655,0.96595238,0.95857143,-0.00738095,0.97857143,0.95714286,-0.02142857,0.95333333,0.96000000,0.00666667,0.99500000,0.98826190,-0.00673810,0.99453743,0.98322651,-0.01131093,0.03094160,0.03128847,-0.00034688,0.11355465,0.32352633,-0.20997167,0.04128283,0.01322071,0.02806213,0.04147868,0.02902910,0.01244958
child,xgb,isotonic,4,290,0.48275862,0.96896552,0.96206897,-0.00689655,0.96928571,0.96238095,-0.00690476,0.97857143,0.97142857,-0.00714286,0.96000000,0.95333333,-0.00666667,0.99500000,0.98890476,-0.00609524,0.99419004,0.98401044,-0.01017961,0.02969404,0.02821237,0.00148167,0.11272094,0.31829515,-0.20557421,0.04845748,0.00633418,0.04212330,0.05052155,0.03122847,0.01929307
child,xgb,isotonic,5,290,0.48275862,0.96206897,0.95862069,-0.00344828,0.96214286,0.95833333,-0.00380952,0.96428571,0.95000000,-0.01428571,0.96000000,0.96666667,0.00666667,0.99371429,0.99121429,-0.00250000,0.99289204,0.98524520,-0.00764684,0.03226491,0.03119094,0.00107397,0.11849482,0.21111100,-0.09261619,0.03810118,0.02021170,0.01788948,0.04031087,0.03115341,0.00915746
child,xgb,isotonic,6,290,0.48275862,0.97931034,0.97586207,-0.00344828,0.97952381,0.97619048,-0.00333333,0.98571429,0.98571429,0.00000000,0.97333333,0.96666667,-0.00666667,0.99661905,0.99426190,-0.00235714,0.99639172,0.99405977,-0.00233195,0.02669739,0.01987681,0.00682059,0.10259004,0.17489478,-0.07230474,0.04765109,0.00834218,0.03930891,0.05073931,0.01750550,0.03323381
child,xgb,isotonic,7,290,0.48275862,0.96206897,0.95862069,-0.00344828,0.96190476,0.95857143,-0.00333333,0.95714286,0.95714286,0.00000000,0.96666667,0.96000000,-0.00666667,0.99352381,0.98050000,-0.01302381,0.99272632,0.96699641,-0.02572991,0.03290964,0.03482038,-0.00191075,0.11853405,0.56690767,-0.44837362,0.03280860,0.01871136,0.01409725,0.03953476,0.04257771,-0.00304295
child,xgb,isotonic,8,290,0.48275862,0.96551724,0.96551724,0.00000000,0.96595238,0.96595238,0.00000000,0.97857143,0.97857143,0.00000000,0.95333333,0.95333333,0.00000000,0.99609524,0.99292857,-0.00316667,0.99610741,0.99298084,-0.00312657,0.02951412,0.02624984,0.00326428,0.11048847,0.19568644,-0.08519797,0.03988814,0.01203487,0.02785327,0.04735494,0.03280273,0.01455221
child,xgb,isotonic,9,290,0.48275862,0.95862069,0.95172414,-0.00689655,0.95904762,0.95214286,-0.00690476,0.97142857,0.96428571,-0.00714286,0.94666667,0.94000000,-0.00666667,0.99404762,0.98830952,-0.00573810,0.99388307,0.98376130,-0.01012177,0.03599596,0.03414331,0.00185266,0.12559893,0.32897512,-0.20337619,0.04027761,0.01951736,0.02076025,0.04230278,0.02293280,0.01936999
child,xgb,beta,0,290,0.48275862,0.97241379,0.97241379,0.00000000,0.97309524,0.97285714,-0.00023810,0.99285714,0.98571429,-0.00714286,0.95333333,0.96000000,0.00666667,0.99504762,0.99447619,-0.00057143,0.99437622,0.99403336,-0.00034286,0.03015825,0.02462214,0.00553611,0.11224832,0.09028180,0.02196652,0.04772034,0.01580120,0.03191914,0.04861854,0.01860664,0.03001190
child,xgb,beta,1,290,0.48275862,0.96551724,0.95517241,-0.01034483,0.96571429,0.95476190,-0.01095238,0.97142857,0.94285714,-0.02857143,0.96000000,0.96666667,0.00666667,0.99423810,0.99252381,-0.00171429,0.99350983,0.99085841,-0.00265142,0.03169750,0.03205859,-0.00036110,0.11644062,0.11468437,0.00175625,0.04177724,0.02851628,0.01326097,0.04380795,0.03000651,0.01380144
child,xgb,beta,2,290,0.48275862,0.96206897,0.95862069,-0.00344828,0.96238095,0.95880952,-0.00357143,0.97142857,0.96428571,-0.00714286,0.95333333,0.95333333,0.00000000,0.99552381,0.99480952,-0.00071429,0.99518789,0.99438464,-0.00080325,0.03064490,0.02997549,0.00066941,0.11172311,0.09425843,0.01746468,0.03890250,0.01621665,0.02268585,0.04558924,0.02632849,0.01926076
child,xgb,beta,3,290,0.48275862,0.96551724,0.96896552,0.00344828,0.96595238,0.96928571,0.00333333,0.97857143,0.97857143,0.00000000,0.95333333,0.96000000,0.00666667,0.99500000,0.99295238,-0.00204762,0.99453743,0.99214654,-0.00239089,0.03094160,0.02852217,0.00241943,0.11355465,0.10304232,0.01051233,0.04128283,0.00972707,0.03155577,0.04147868,0.01826334,0.02321534
child,xgb,beta,4,290,0.48275862,0.96896552,0.96896552,0.00000000,0.96928571,0.96904762,-0.00023810,0.97857143,0.97142857,-0.00714286,0.96000000,0.96666667,0.00666667,0.99500000,0.99380952,-0.00119048,0.99419004,0.99289922,-0.00129082,0.02969404,0.02598458,0.00370946,0.11272094,0.09400112,0.01871982,0.04845748,0.00874940,0.03970807,0.05052155,0.01805774,0.03246380
child,xgb,beta,5,290,0.48275862,0.96206897,0.95862069,-0.00344828,0.96214286,0.95857143,-0.00357143,0.96428571,0.95714286,-0.00714286,0.96000000,0.96000000,0.00000000,0.99371429,0.99357143,-0.00014286,0.99289204,0.99265160,-0.00024045,0.03226491,0.02953723,0.00272768,0.11849482,0.09970574,0.01878908,0.03810118,0.01604778,0.02205340,0.04031087,0.02112199,0.01918888
child,xgb,beta,6,290,0.48275862,0.97931034,0.97931034,0.00000000,0.97952381,0.97952381,0.00000000,0.98571429,0.98571429,0.00000000,0.97333333,0.97333333,0.00000000,0.99661905,0.99661905,0.00000000,0.99639172,0.99641801,0.00002629,0.02669739,0.02136440,0.00533299,0.10259004,0.07446607,0.02812396,0.04765109,0.01023599,0.03741509,0.05073931,0.02812608,0.02261323
child,xgb,beta,7,290,0.48275862,0.96206897,0.96206897,0.00000000,0.96190476,0.96190476,0.00000000,0.95714286,0.95714286,0.00000000,0.96666667,0.96666667,0.00000000,0.99352381,0.99171429,-0.00180952,0.99272632,0.99086936,-0.00185695,0.03290964,0.03244858,0.00046105,0.11853405,0.11119562,0.00733843,0.03280860,0.01784299,0.01496561,0.03953476,0.01931888,0.02021589
child,xgb,beta,8,290,0.48275862,0.96551724,0.96896552,0.00344828,0.96595238,0.96928571,0.00333333,0.97857143,0.97857143,0.00000000,0.95333333,0.96000000,0.00666667,0.99609524,0.99390476,-0.00219048,0.99610741,0.99486715,-0.00124026,0.02951412,0.02313512,0.00637900,0.11048847,0.09555081,0.01493765,0.03988814,0.00565749,0.03423065,0.04735494,0.00967854,0.03767639
child,xgb,beta,9,290,0.48275862,0.95862069,0.95862069,0.00000000,0.95904762,0.95904762,0.00000000,0.97142857,0.97142857,0.00000000,0.94666667,0.94666667,0.00000000,0.99404762,0.99228571,-0.00176190,0.99388307,0.99113581,-0.00274726,0.03599596,0.03192382,0.00407214,0.12559893,0.11183383,0.01376510,0.04027761,0.01009937,0.03017824,0.04230278,0.01534277,0.02696001
child,adaboost,platt,0,290,0.48275862,0.92068966,0.91724138,-0.00344828,0.92285714,0.91714286,-0.00571429,0.98571429,0.91428571,-0.07142857,0.86000000,0.92000000,0.06000000,0.98290476,0.98295238,0.00004762,0.98130020,0.98142685,0.00012665,0.13064016,0.05319156,0.07744860,0.43791623,0.16536973,0.27254650,0.23337138,0.03859551,0.19477587,0.25820971,0.03859551,0.21961420
child,adaboost,platt,1,290,0.48275862,0.88965517,0.91724138,0.02758621,0.89214286,0.91714286,0.02500000,0.96428571,0.91428571,-0.05000000,0.82000000,0.92000000,0.10000000,0.97945238,0.98154762,0.00209524,0.97816224,0.98118569,0.00302344,0.13294207,0.05641738,0.07652469,0.44300123,0.17446256,0.26853867,0.23906793,0.01181719,0.22725074,0.23906793,0.01573331,0.22333462
child,adaboost,platt,2,290,0.48275862,0.91724138,0.93448276,0.01724138,0.91952381,0.93476190,0.01523810,0.98571429,0.94285714,-0.04285714,0.85333333,0.92666667,0.07333333,0.98442857,0.98361905,-0.00080952,0.98347646,0.98259689,-0.00087957,0.13263550,0.05111990,0.08151560,0.44217270,0.16549764,0.27667505,0.23993524,0.01803536,0.22189988,0.25716127,0.02022616,0.23693511
child,adaboost,platt,3,290,0.48275862,0.90344828,0.90689655,0.00344828,0.90571429,0.90690476,0.00119048,0.97142857,0.90714286,-0.06428571,0.84000000,0.90666667,0.06666667,0.97709524,0.97833333,0.00123810,0.97614026,0.97773363,0.00159337,0.13325103,0.06093709,0.07231394,0.44309950,0.18382206,0.25927743,0.23560332,0.03236093,0.20324239,0.24188018,0.04585197,0.19602820
child,adaboost,platt,4,290,0.48275862,0.92413793,0.91724138,-0.00689655,0.92642857,0.91761905,-0.00880952,0.99285714,0.92857143,-0.06428571,0.86000000,0.90666667,0.04666667,0.98409524,0.98266667,-0.00142857,0.98313013,0.98176524,-0.00136490,0.13033268,0.05316006,0.07717262,0.43705035,0.16343936,0.27361099,0.23501245,0.01965894,0.21535351,0.26100825,0.02487069,0.23613755
child,adaboost,platt,5,290,0.48275862,0.90689655,0.92413793,0.01724138,0.90904762,0.92380952,0.01476190,0.97142857,0.91428571,-0.05714286,0.84666667,0.93333333,0.08666667,0.98088095,0.98021429,-0.00066667,0.97987466,0.97920268,-0.00067198,0.13240687,0.05724624,0.07516063,0.44172284,0.18454533,0.25717751,0.22583848,0.02167190,0.20416658,0.24572306,0.02759109,0.21813197
child,adaboost,platt,6,290,0.48275862,0.91379310,0.93103448,0.01724138,0.91571429,0.93119048,0.01547619,0.97142857,0.93571429,-0.03571429,0.86000000,0.92666667,0.06666667,0.98514286,0.98623810,0.00109524,0.98448049,0.98569082,0.00121033,0.13136900,0.04814314,0.08322587,0.43951549,0.15266048,0.28685500,0.23940661,0.01422834,0.22517827,0.25303987,0.02422314,0.22881674
child,adaboost,platt,7,290,0.48275862,0.90344828,0.92758621,0.02413793,0.90595238,0.92833333,0.02238095,0.97857143,0.95000000,-0.02857143,0.83333333,0.90666667,0.07333333,0.98276190,0.98180952,-0.00095238,0.98167799,0.98051520,-0.00116279,0.13315406,0.05491077,0.07824330,0.44319556,0.17322370,0.26997186,0.23831879,0.01711775,0.22120104,0.24349523,0.03298954,0.21050570
child,adaboost,platt,8,290,0.48275862,0.91724138,0.91724138,0.00000000,0.91952381,0.91738095,-0.00214286,0.98571429,0.92142857,-0.06428571,0.85333333,0.91333333,0.06000000,0.98457143,0.98390476,-0.00066667,0.98372515,0.98301321,-0.00071194,0.13219573,0.05166562,0.08053011,0.44126810,0.16036054,0.28090756,0.23859773,0.03218881,0.20640892,0.25747626,0.03218881,0.22528745
child,adaboost,platt,9,290,0.48275862,0.92068966,0.93793103,0.01724138,0.92309524,0.93761905,0.01452381,0.99285714,0.92857143,-0.06428571,0.85333333,0.94666667,0.09333333,0.98661905,0.98671429,0.00009524,0.98550633,0.98547188,-0.00003445,0.13133893,0.04780279,0.08353613,0.43963105,0.15293109,0.28669996,0.23469821,0.03687689,0.19782132,0.26129256,0.03915925,0.22213331
child,adaboost,temperature,0,290,0.48275862,0.92068966,0.92068966,0.00000000,0.92285714,0.92285714,0.00000000,0.98571429,0.98571429,0.00000000,0.86000000,0.86000000,0.00000000,0.98290476,0.98309524,0.00019048,0.98130020,0.98154561,0.00024541,0.13064016,0.06065778,0.06998239,0.43791623,0.19819142,0.23972481,0.23337138,0.05819126,0.17518013,0.25820971,0.06114071,0.19706900
child,adaboost,temperature,1,290,0.48275862,0.88965517,0.88965517,0.00000000,0.89214286,0.89214286,0.00000000,0.96428571,0.96428571,0.00000000,0.82000000,0.82000000,0.00000000,0.97945238,0.98145238,0.00200000,0.97816224,0.98096419,0.00280195,0.13294207,0.06749825,0.06544382,0.44300123,0.20899979,0.23400144,0.23906793,0.06316797,0.17589996,0.23906793,0.06476121,0.17430673
